,price_tnd,Area,room,bathroom,state,latt,long,distance_to_capital,garage,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
6086,220000.0,124.0,2.0,1.0,1.0,36.7609,10.2736,11.3920349533352,0,0,0,0,0,0,0,0,1,0
6088,349400.0,122.0,2.0,2.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
6089,300000.0,122.0,2.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6090,301000.0,121.0,2.0,2.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,1,0,1,1,1
6091,270000.0,121.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,1,0,0,0,0,0,0,0
6092,980000.0,120.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,0,0,1,1,0,1,0,1,1,1
6093,700000.0,120.0,3.0,1.0,1.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,0,0,1,0,0
6094,690000.0,120.0,2.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
6095,400000.0,120.0,2.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,0
6096,299000.0,120.0,2.0,1.0,1.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
6097,288000.0,120.0,2.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6098,235000.0,120.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,0,0,1,1,1
6099,220000.0,120.0,2.0,1.0,1.0,35.7218,10.6179,128.172248999041,0,1,0,0,0,1,0,1,1,1
6100,200000.0,120.0,2.0,1.0,2.0,36.7868796,10.1703621,2.47891688701212,0,0,0,0,0,0,0,1,0,1
6101,190000.0,120.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6102,170000.0,120.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,1,1,0,0,0,0,0,0
6105,375000.0,119.0,2.0,1.0,2.0,36.896544,10.217961,10.6556323701042,1,0,0,0,0,0,0,1,0,0
6106,288000.0,119.0,2.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,1,0,0,0,1,0,1,1,1
6107,277000.0,118.0,1.0,1.0,2.0,36.437855670503,10.6914480102539,69.5733176803741,1,1,1,1,1,1,0,1,1,1
6108,220000.0,118.0,1.0,1.0,1.0,35.81771,10.64549,119.814452764092,0,1,0,0,0,1,1,1,1,1
6109,420000.0,117.0,2.0,2.0,1.0,36.8555704,10.291834,13.3921571408067,1,0,0,0,0,0,0,0,0,0
6110,350000.0,117.0,2.0,1.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
6111,220000.0,117.0,1.0,1.0,2.0,36.45056,10.73505,72.8250683705131,1,1,1,1,1,1,0,1,1,1
6112,220000.0,117.0,1.0,1.0,2.0,36.45056,10.73505,72.8250683705131,1,1,1,1,1,1,0,1,1,1
6114,390000.0,116.0,2.0,2.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,1,1,1,1
6115,244000.0,116.0,1.0,1.0,2.0,36.45056,10.73505,72.8250683705131,0,1,0,1,1,1,0,1,1,1
6116,210000.0,116.0,1.0,1.0,2.0,36.4310736899826,10.6845665295291,69.3875918646112,0,0,0,0,0,1,0,1,1,1
6117,189000.0,116.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,1,0
6118,320000.0,115.0,2.0,1.0,2.0,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,1,1,1
6121,314000.0,114.0,2.0,2.0,2.0,36.862044698271,10.2725738441595,11.8109744441316,0,1,0,0,0,1,0,1,1,1
6123,471000.0,112.0,2.0,2.0,2.0,36.833333,10.316667,15.3139811663917,0,1,0,0,0,1,0,1,1,1
6124,259000.0,111.0,1.0,1.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,1,0,1,1,1
6125,370000.0,110.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,1,1,0,0,1,0,0,1,1,1
6126,345000.0,110.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,1,1,0,1,0,0,0,0,0
6127,250000.0,110.0,1.0,1.0,1.0,36.818056,10.305,13.7906672528899,0,0,0,1,0,1,0,1,1,1
6128,245000.0,110.0,2.0,1.0,2.0,36.876389,10.325278,17.7221901283016,0,1,0,0,0,0,0,1,1,0
6129,170000.0,110.0,1.0,2.0,1.0,35.87,10.57,111.167790931873,0,0,0,0,0,0,0,1,0,0
6131,542000.0,109.0,1.0,1.0,2.0,36.8496291786654,10.3053534089209,14.5580311808492,1,1,0,0,1,1,0,1,1,1
6132,220000.0,109.0,1.0,1.0,2.0,36.883333,10.25,11.3450822580238,0,1,0,0,0,1,0,1,1,1
6133,209000.0,109.0,2.0,1.0,1.0,36.78898,10.18348,1.93004994234137,0,1,0,0,0,1,0,1,1,1
6134,298000.0,108.0,2.0,2.0,2.0,36.862044698271,10.2725738441595,11.8109744441316,0,1,0,0,0,1,0,1,1,1
6135,265000.0,108.0,1.0,1.0,2.0,36.57724,10.34246,30.8152660477654,0,0,0,0,0,1,0,1,1,0
6137,666889.0,107.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
6138,283000.0,106.0,2.0,2.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
6139,250000.0,106.0,2.0,1.0,1.0,35.81771,10.64549,119.814452764092,0,0,0,0,0,0,0,1,1,1
6140,214000.0,106.0,2.0,2.0,2.0,36.6938694,10.2622167,15.2468224381805,1,1,0,0,0,1,0,0,1,1
6144,400000.0,105.0,2.0,1.0,1.0,36.8454047,10.1850933,4.27656460383338,0,0,0,0,0,1,0,0,1,0
6145,321000.0,105.0,2.0,2.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
6146,260000.0,105.0,2.0,2.0,1.0,33.8869,9.5375,327.765254316544,0,1,0,0,0,1,0,1,1,1
6147,150000.0,105.0,3.0,1.0,2.0,36.8493,11.0918,101.328751226941,0,0,0,0,0,0,0,0,0,0
6150,270750.0,102.0,3.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
6151,424000.0,101.0,1.0,1.0,2.0,37.266667,9.866667,61.3547423350838,1,1,1,0,1,1,0,1,1,1
6152,424000.0,101.0,1.0,1.0,2.0,37.266667,9.866667,61.3547423350838,1,1,1,0,1,1,0,1,1,1
6153,295000.0,101.0,3.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
6155,338000.0,100.0,1.0,2.0,2.0,36.833333,10.316667,15.3139811663917,1,1,0,0,0,1,0,1,1,1
6156,310000.0,100.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,1,1,0,0,1,0,0,1,1,1
6157,265000.0,100.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,1,0,0,0,1,1,0,1,1,1
6158,260000.0,100.0,2.0,1.0,1.0,36.45056,10.73505,72.8250683705131,1,0,1,0,0,0,0,1,1,1
6159,255000.0,100.0,1.0,1.0,2.0,36.8623859,10.2835035,12.8858498428236,0,0,0,0,0,0,0,0,0,0
6160,255000.0,100.0,2.0,2.0,0.0,36.88833,10.27417,13.6515294537323,0,1,0,0,0,0,0,1,1,1
6161,198000.0,100.0,2.0,1.0,2.0,36.78898,10.18348,1.93004994234137,0,1,0,0,0,1,0,0,1,1
6162,170001.0,100.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6163,170000.0,100.0,2.0,1.0,2.0,36.8493,11.0918,101.328751226941,0,0,0,0,0,0,0,0,0,0
6164,170000.0,100.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6165,145000.0,100.0,1.0,1.0,1.0,35.7678,10.8225,134.077396594029,0,0,0,0,0,0,0,0,0,0
6166,140001.0,100.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6167,120001.0,100.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6168,85000.0,100.0,1.0,1.0,2.0,36.8493,11.0918,101.328751226941,0,0,1,0,0,0,0,0,0,0
6174,360000.0,99.0,3.0,1.0,1.0,36.7609,10.2736,11.3920349533352,0,1,0,0,0,0,0,1,0,0
6175,260000.0,99.0,1.0,1.0,1.0,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0
6176,250000.0,99.0,1.0,1.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
6177,120000.0,99.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6178,309000.0,98.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
6179,200000.0,98.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6180,408500.0,97.0,1.0,2.0,2.0,37.266667,9.866667,61.3547423350838,1,1,1,0,1,1,0,1,1,1
6181,408500.0,97.0,1.0,2.0,2.0,37.266667,9.866667,61.3547423350838,1,1,1,0,1,1,0,1,1,1
6182,350000.0,96.0,2.0,1.0,1.0,36.917739,10.288893,17.051905570475,0,0,0,0,0,0,0,0,0,0
6183,320000.0,96.0,2.0,1.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
6184,228000.0,96.0,1.0,1.0,2.0,35.832439,10.622471,117.273190424209,0,1,0,0,0,1,0,1,1,1
6185,245000.0,95.0,1.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
6186,225000.0,95.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,1,0,0,1,1
6187,195000.0,95.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,1,1,1
6188,190000.0,95.0,2.0,1.0,1.0,36.45056,10.73505,72.8250683705131,0,1,1,0,0,0,0,1,0,1
6192,240000.0,93.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6193,237000.0,93.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,0,0
6196,950000.0,92.0,1.0,1.0,1.0,36.8941992,10.2762232,14.249053168265,0,0,1,0,0,0,0,1,0,1
6197,390000.0,91.0,1.0,1.0,2.0,36.45056,10.73505,72.8250683705131,0,1,1,0,0,1,0,1,1,1
6198,309000.0,91.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,0,0
6199,294000.0,91.0,1.0,1.0,2.0,36.4447526662994,10.7337834159897,73.0480210904393,1,1,1,0,0,1,0,1,1,1
6202,306774.0,90.0,1.0,1.0,2.0,36.37488,10.53524,61.4500909772479,0,0,0,0,0,0,0,0,1,1
6203,290000.0,90.0,2.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
6204,285000.0,90.0,2.0,2.0,1.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,1,0,1,1,1
6205,215000.0,90.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,1,1,1
6206,180000.0,90.0,1.0,1.0,1.0,35.7218,10.6179,128.172248999041,0,1,0,0,0,1,0,1,1,1
6207,165000.0,90.0,1.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,1,0,0,0,1,0,0,1,1
6208,150000.0,90.0,5.0,2.0,1.0,36.814748,10.1558086,2.99599074292579,0,0,0,0,0,0,0,0,0,1
6212,274000.0,89.0,1.0,1.0,2.0,37.266667,9.866667,61.3547423350838,1,1,1,0,1,1,0,1,1,1
6213,274000.0,89.0,1.0,1.0,2.0,37.266667,9.866667,61.3547423350838,1,1,1,0,1,1,0,1,1,1
6214,90000.0,89.0,1.0,1.0,2.0,36.8493,11.0918,101.328751226941,0,0,0,0,0,0,1,1,0,0
6216,380000.0,88.0,1.0,1.0,2.0,36.833333,10.316667,15.3139811663917,0,1,0,0,0,1,0,1,1,1
6217,289000.0,88.0,1.0,1.0,2.0,36.374884,10.535237,61.4495414736115,1,1,0,0,1,0,0,0,1,1
6218,272000.0,88.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,1,0,0,1,0,0,1,1,1
6220,280000.0,87.0,1.0,1.0,1.0,36.8454047,10.1850933,4.27656460383338,0,0,0,0,0,0,0,1,0,0
6221,210000.0,87.0,2.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6222,160000.0,87.0,2.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6223,350000.0,86.0,1.0,1.0,2.0,36.8623859,10.2835035,12.8858498428236,0,0,0,0,0,0,0,1,0,0
6224,304000.0,86.0,1.0,1.0,2.0,36.833333,10.316667,15.3139811663917,1,1,0,0,0,1,0,1,1,1
6225,275000.0,86.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
6226,230000.0,86.0,1.0,1.0,2.0,36.8493,11.0918,101.328751226942,1,1,1,0,0,1,0,1,1,1
6227,225000.0,86.0,1.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,1,1
6230,380000.0,85.0,2.0,1.0,2.0,36.40108,10.61457,65.4597220191691,1,1,0,0,1,0,1,1,1,1
6231,320000.0,85.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,1,1,1,1,1,1,0,1,1,1
6232,320000.0,85.0,2.0,2.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,0
6233,310000.0,85.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,1,1,1,0,1,1,0,1,1,1
6234,260000.0,85.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,1,0,0,1,0,0,0,1,1
6235,260000.0,85.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,1,1,1,0,0,1,0,0,1,1
6236,240000.0,85.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,1,0,0,1,1,1,1,1,1
6237,235135.0,85.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,1,1,0,1,1,0,1,1,1
6238,230000.0,85.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,1,0
6239,215000.0,85.0,1.0,1.0,1.0,35.8273,10.6339,118.316885677645,0,0,0,0,0,1,0,1,1,1
6240,200000.0,85.0,1.0,1.0,2.0,36.435226441011,10.6883665424087,69.4621219090848,0,0,0,0,0,1,0,1,1,1
6241,195000.0,85.0,1.0,1.0,2.0,35.83,10.62,117.401561422849,0,1,0,0,0,1,0,1,1,1
6242,185000.0,85.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,1
6243,175000.0,85.0,1.0,1.0,1.0,33.07772,9.58381,413.836286312885,1,0,0,0,0,0,0,1,1,1
6244,175000.0,85.0,1.0,1.0,1.0,33.07772,9.58381,413.836286312885,1,0,0,0,0,0,0,1,1,1
6247,355000.0,84.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,0
6248,170000.0,84.0,2.0,1.0,2.0,36.954444,10.191389,16.228614774176,0,0,0,0,0,0,0,0,1,1
6249,155000.0,84.0,1.0,1.0,2.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,1,0,1,1,1
6252,340000.0,83.0,1.0,1.0,2.0,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0
6253,225000.0,83.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,0,0,1,1,1
6254,220000.0,83.0,1.0,1.0,2.0,36.8493,11.0918,101.328751226941,0,0,1,0,0,0,0,0,0,0
6255,180000.0,83.0,1.0,1.0,1.0,36.4373032611642,10.6941945922852,69.8572452342203,0,1,0,0,0,1,0,1,1,1
6256,170000.0,83.0,1.0,1.0,2.0,36.70549,10.4132,28.033885796573,0,0,0,1,0,0,1,1,1,1
6261,263000.0,82.0,1.0,1.0,2.0,36.4447526662994,10.7337834159897,73.0480210904393,1,1,1,0,0,1,0,1,1,1
6262,263000.0,82.0,1.0,1.0,2.0,36.4447526662994,10.7337834159897,73.0480210904393,1,1,1,0,0,1,0,1,1,1
6263,263000.0,82.0,1.0,1.0,2.0,36.4447526662994,10.7337834159897,73.0480210904393,1,1,1,0,0,1,0,1,1,1
6264,263000.0,82.0,1.0,1.0,2.0,36.4447526662994,10.7337834159897,73.0480210904393,1,1,1,0,0,1,0,1,1,1
6265,255000.0,82.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,1
6266,226000.0,82.0,1.0,1.0,2.0,35.5112503585771,11.0520801306483,171.492624528079,0,1,0,0,0,0,0,0,1,1
6268,170000.0,81.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
6269,170000.0,81.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,1,1
6270,450000.0,80.0,1.0,2.0,2.0,36.876389,10.325278,17.7221901283016,0,1,0,0,0,1,0,1,1,1
6271,350000.0,80.0,1.0,1.0,2.0,36.823935,10.226369,5.34160174854717,1,1,0,0,0,1,0,1,1,1
6273,320000.0,80.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,1,1,1
6275,270000.0,80.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,1,1
6276,245000.0,80.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,1,1
6277,240000.0,80.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
6278,240000.0,80.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,1,0,0,1,0,1,1,1,1
6279,240000.0,80.0,1.0,1.0,1.0,36.439144,10.684428,68.8565819832866,0,1,0,1,1,1,0,1,1,1
6280,230000.0,80.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
6281,230000.0,80.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,1,1,0,0,0,1,1,1,1,1
6282,230000.0,80.0,1.0,1.0,2.0,35.87,10.57,111.167790931873,0,0,0,0,0,0,0,0,1,1
6283,228000.0,80.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
6284,220000.0,80.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
6285,220000.0,80.0,1.0,1.0,2.0,36.8623859,10.2835035,12.8858498428236,0,0,0,0,0,0,0,0,0,0
6286,205000.0,80.0,1.0,1.0,2.0,36.8805752,10.1717264,8.17972072106698,0,0,0,0,0,0,0,1,1,1
6287,200000.0,80.0,1.0,1.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
6288,200000.0,80.0,1.0,1.0,1.0,35.832439,10.622471,117.273190424209,0,1,0,0,0,1,0,0,1,0
6289,195000.0,80.0,1.0,1.0,1.0,36.88833,10.27417,13.6515294537329,0,0,0,0,0,0,1,1,1,1
6291,170000.0,80.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
6292,165000.0,80.0,1.0,2.0,1.0,37.272,9.8708,61.5759176301761,0,0,0,0,0,0,0,1,0,0
6293,160000.0,80.0,2.0,1.0,2.0,36.930637,11.048549,97.3613495569525,0,0,1,0,0,0,0,0,0,0
6299,350000.0,79.0,1.0,1.0,2.0,36.833333,10.316667,15.3139811663917,0,0,0,0,1,0,0,0,0,0
6300,320000.0,78.0,1.0,1.0,1.0,36.8463449055526,10.2799164811401,11.7800184169179,0,1,0,0,0,1,0,1,1,1
6301,254000.0,78.0,1.0,1.0,2.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,1,0,1,1,1
6302,250000.0,78.0,1.0,1.0,1.0,36.8941992,10.2762232,14.249053168265,0,0,0,0,0,1,0,1,1,1
6303,238000.0,78.0,1.0,1.0,2.0,36.8623773160868,10.2835035,12.8854040916216,0,1,0,0,0,1,0,1,0,1
6304,169000.0,78.0,1.0,1.0,2.0,36.8119658478359,10.1710132817838,1.31056416277442,0,1,0,0,0,1,0,0,1,1
6305,159000.0,78.0,1.0,1.0,1.0,36.8585294199688,10.2561785662527,10.0683596013284,0,0,0,0,0,1,0,1,1,1
6306,125000.0,78.0,2.0,1.0,1.0,36.8493,11.0918,101.328751226941,0,0,1,0,0,0,1,1,1,1
6308,231000.0,77.0,1.0,1.0,2.0,36.45056,10.73505,72.8250683705131,0,1,0,0,1,1,0,1,1,1
6309,220000.0,77.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,0,0
6310,200200.0,77.0,1.0,2.0,2.0,36.45056,10.73505,72.8250683705131,0,1,0,0,1,1,0,1,1,1
6311,185000.0,77.0,1.0,1.0,1.0,36.419773,10.661894,68.1327730498967,0,1,1,1,1,1,0,1,1,1
6313,450000.0,76.0,1.0,1.0,2.0,36.8555704,10.291834,13.3921571408067,0,0,0,0,0,0,0,1,0,0
6314,295000.0,76.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
6315,230000.0,76.0,1.0,1.0,1.0,36.45056,10.73505,72.8250683705131,0,0,0,0,1,1,0,1,1,1
6316,180500.0,76.0,1.0,1.0,2.0,36.883333,10.25,11.3450822580238,0,0,0,0,0,1,0,1,1,1
6317,160000.0,76.0,1.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,0
6318,155000.0,76.0,1.0,1.0,1.0,36.4454671877085,10.7327711537641,72.9111204524321,0,0,0,0,0,0,0,0,0,0
6320,335000.0,75.0,1.0,1.0,1.0,36.8941992,10.2762232,14.249053168265,0,0,0,0,0,0,0,1,1,1
6321,330000.0,75.0,1.0,1.0,1.0,36.8941992,10.2762232,14.249053168265,1,1,0,0,0,1,0,1,1,1
6322,300000.0,75.0,1.0,1.0,1.0,36.8566,10.3258,16.956028959712,0,0,0,0,0,0,0,1,1,1
6323,240000.0,75.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,1,0,0,1,0,1,1,1,1
6324,235000.0,75.0,1.0,1.0,2.0,36.4213188668479,10.6602748416137,67.8867487625646,0,1,0,0,0,1,0,0,1,1
6325,230000.0,75.0,1.0,1.0,1.0,36.45056,10.73505,72.8250683705131,1,1,0,1,1,1,0,1,1,1
6326,205000.0,75.0,1.0,1.0,1.0,36.4407959769919,10.6927588037439,69.5066153658054,0,1,0,0,1,1,0,1,1,1
6328,180000.0,75.0,1.0,1.0,1.0,36.883333,10.25,11.3450822580238,0,1,0,0,0,0,0,1,1,1
6329,170000.0,75.0,1.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,1,0,0,0,1,0,1,1,0
6330,125000.0,75.0,1.0,1.0,1.0,36.8493,11.0918,101.328751226941,0,0,0,0,0,0,0,0,0,0
6336,320000.0,74.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,1,0,0,1,1,0,1,1,1
6337,265000.0,74.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
6338,250000.0,74.0,1.0,1.0,1.0,36.8555704,10.291834,13.3921571408067,0,1,0,0,0,1,0,1,1,1
6339,250000.0,74.0,1.0,1.0,2.0,36.845235,10.164723,4.6317218774898,0,1,0,0,0,1,0,1,1,1
6340,240000.0,74.0,1.0,1.0,2.0,36.8482637,10.1410889,6.40986136903085,1,1,0,0,0,1,0,1,1,1
6341,215000.0,74.0,1.0,1.0,2.0,36.4339887225597,10.6914480102539,69.8191931215782,1,1,0,0,0,1,0,1,1,1
6342,195000.0,74.0,1.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,1,0,0,0,1,0,0,1,1
6343,190000.0,74.0,1.0,1.0,1.0,36.818056,10.305,13.7906672528899,0,0,0,0,0,1,0,1,1,1
6344,170000.0,74.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,1,1,0,0,0,1,0,1,0,1
6345,170000.0,74.0,1.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,1,0,0,1,1
6347,209000.0,73.0,1.0,1.0,2.0,36.8567806,10.1157421,9.15165203481795,0,1,0,0,0,1,0,1,1,1
6349,321000.0,72.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,1,1,0,1,1,1
6350,240000.0,72.0,1.0,1.0,1.0,36.845235,10.164723,4.6317218774898,1,1,0,0,1,1,0,1,1,1
6351,216000.0,72.0,1.0,1.0,2.0,36.439144,10.684428,68.8565819832866,1,1,0,1,0,1,0,1,1,1
6352,215000.0,72.0,1.0,1.0,2.0,36.849941235076,11.1197676218107,104.438544529756,0,0,0,0,0,0,0,1,1,1
6353,200000.0,72.0,1.0,1.0,1.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,1,1,1,1,1
6354,180000.0,72.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,0,1,0,0,0,1,0,1,1,1
6355,160000.0,72.0,1.0,1.0,2.0,36.78898,10.18348,1.93004994234137,1,1,0,0,0,1,0,1,1,1
6357,255000.0,71.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
6361,410000.0,70.0,1.0,1.0,1.0,35.81771,10.64549,119.814452764092,0,1,1,0,0,0,0,1,0,1
6362,329000.0,70.0,1.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,1,1,1
6363,300000.0,70.0,1.0,1.0,2.0,35.87,10.57,111.167790931873,0,0,1,0,1,1,0,1,1,1
6364,270000.0,70.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,1,1,1
6365,260000.0,70.0,1.0,1.0,1.0,36.434955477608,10.701919354248,70.7068901118382,0,1,0,0,0,0,0,1,1,1
6366,245000.0,70.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,1
6367,240000.0,70.0,1.0,1.0,1.0,33.8075978,10.8451467,336.063533301856,0,0,0,0,1,0,0,1,0,1
6368,240000.0,70.0,1.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,1,0,0,1,0,0,1,1,1
6369,232000.0,70.0,1.0,1.0,2.0,36.40108,10.61457,65.4597220191691,1,1,0,0,1,1,0,1,1,1
6370,220000.0,70.0,1.0,1.0,1.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,0,0,1,1,1
6371,220000.0,70.0,1.0,1.0,2.0,36.8623859,10.2835035,12.8858498428236,1,1,0,0,0,1,0,1,1,1
6372,215000.0,70.0,1.0,1.0,2.0,35.844,10.618753,115.952440343795,0,1,0,0,0,1,0,1,1,1
6373,210000.0,70.0,1.0,1.0,2.0,36.45056,10.73505,72.8250683705131,1,1,0,0,1,1,0,1,1,1
